ID,img_origin,placement,boil_nbr,pan_nbr,polygon
ID1ue4zwHLiWmoeLf,D,roof,1,0,"[(2253, 1962.0), (1980, 2511.0), (1746, 2388.0), (2001, 1836.0)]"
ID1vTenm,D,roof,0,1,"[(1885, 1244.0), (2101, 1263.0), (2073, 1421.0), (1857, 1402.0)]"
ID1wL2bDuUT,D,roof,1,0,"[(2161, 1233.0), (2519, 1373.0), (2097, 2253.0), (1781, 2107.0)]"
ID1wSIvOLo2E7kki,D,roof,0,1,"[(3655, 796.0), (3777, 781.0), (3810, 952.0), (3679, 967.0)]"
ID1wSIvOLo2E7kki,D,roof,0,1,"[(1854, 1569.0), (1853, 1544.0), (1962, 1526.0), (1964, 1551.0)]"
ID1wSIvOLo2E7kki,D,roof,0,1,"[(3811, 964.0), (3795, 793.0), (3922, 786.0), (3942, 960.0)]"
ID1xOm1j4,D,roof,0,3,"[(2360, 1321.0), (2618, 1181.0), (2686, 1289.0), (2678, 1299.0), (2752, 1411.0), (2768, 1403.0), (2842, 1516.0), (2565, 1670.0), (2417, 1437.0), (2429, 1428.0)]"
ID1xOm1j4,D,roof,0,4,"[(1963, 887.0), (2309, 715.0), (1612, 1175.0), (2258, 1366.0)]"
ID1xOm1j4,D,roof,1,0,"[(713, 2179.0), (1009, 1749.0), (979, 1717.0), (1069, 1615.0), (1375, 1863.0), (999, 2419.0)]"
ID1zObgl7w85Cr,D,r_openspace,0,1,"[(3955, 751.0), (3991, 775.0), (3947, 797.0), (3905, 777.0)]"
ID1zObgl7w85Cr,D,r_openspace,0,2,"[(1734, 3593.0), (1930, 3585.0), (1882, 3751.0), (1726, 3751.0), (1752, 3671.0), (1708, 3669.0)]"
ID1zObgl7w85Cr,D,r_openspace,0,1,"[(3937, 1893.0), (4121, 1995.0), (4095, 2055.0), (3915, 1959.0)]"
ID1zObgl7w85Cr,D,r_openspace,0,1,"[(2160, 2100.0), (2300, 2124.0), (2302, 2276.0), (2166, 2252.0)]"
ID1zObgl7w85Cr,D,r_openspace,0,1,"[(1804, 1401.0), (1830, 1433.0), (1778, 1449.0), (1758, 1421.0)]"
ID1zObgl7w85Cr,D,r_openspace,0,1,"[(4159, 1729.0), (4253, 1717.0), (4251, 1747.0), (4161, 1753.0)]"
ID1zObgl7w85Cr,D,r_openspace,0,1,"[(1622, 211.0), (1664, 253.0), (1524, 361.0), (1476, 319.0)]"
ID20SELRv,D,roof,0,1,"[(2438, 1354.0), (2542, 1280.0), (2756, 1506.0), (2660, 1577.0)]"
ID20ind5kyWq,D,roof,0,1,"[(2871, 2255.0), (2789, 1947.0), (3427, 1771.0), (3515, 2101.0)]"
ID20ind5kyWq,D,roof,0,2,"[(2184, 3000.0), (2079, 2618.0), (2684, 2442.0), (2849, 2926.0), (2640, 3000.0)]"
ID23zbF,D,roof,0,1,"[(1710, 1144.0), (1846, 864.0), (2410, 1360.0), (2266, 1634.0)]"
ID23zbF,D,roof,0,1,"[(1730, 1328.0), (1852, 1380.0), (1804, 1506.0), (1682, 1452.0)]"
ID24khMHGvUQl62D,D,roof,0,2,"[(2781, 1286.0), (2934, 1151.0), (3096, 1326.0), (2954, 1457.0)]"
ID24khMHGvUQl62D,D,roof,0,1,"[(4131, 2865.0), (4153, 2846.0), (4191, 2883.0), (4174, 2901.0)]"
ID24khMHGvUQl62D,D,roof,0,2,"[(2978, 1467.0), (3120, 1334.0), (3287, 1518.0), (3147, 1649.0)]"
ID2653Hw2PS,D,roof,0,1,"[(2166, 1227.0), (2329, 1261.0), (2226, 1419.0), (2061, 1390.0)]"
ID27aDJ7QmYhni,D,roof,0,2,"[(1620, 1532.0), (1915, 1581.0), (1860, 1736.0), (1562, 1679.0)]"
ID27aDJ7QmYhni,D,roof,0,1,"[(1203, 2168.0), (1250, 2173.0), (1237, 2206.0), (1193, 2195.0)]"
ID27p6F9h,D,roof,0,1,"[(1939, 1385.0), (2264, 1204.0), (2318, 1342.0), (2000, 1522.0)]"
ID28H2a,S,S-unknown,1,0,"[(172, 167.0), (184, 139.0), (207, 150.0), (198, 178.0)]"
ID28pk8pM8,D,roof,0,2,"[(2752, 2224.0), (2488, 2278.0), (2254, 2312.0), (2186, 1894.0), (2432, 1860.0), (2658, 1816.0)]"
ID28pk8pM8,D,roof,0,2,"[(1599, 1268.0), (1496, 1323.0), (1464, 1199.0), (1440, 1154.0), (1448, 1055.0), (1578, 1044.0), (1565, 1148.0)]"
ID2ClSVuJtVPuLGkn,D,roof,0,2,"[(1767, 1481.0), (1854, 1396.0), (2082, 1163.0), (2231, 1251.0), (1988, 1495.0), (1857, 1550.0)]"
ID2D4IwsGdc,S,S-unknown,0,4,"[(327, 186.0), (322, 160.0), (385, 127.0), (394, 153.0)]"
ID2DK9FfXv8O,D,roof,0,2,"[(1613, 1402.0), (1790, 1208.0), (2514, 1358.0), (2610, 1456.0), (2547, 1521.0), (2010, 1779.0)]"
ID2DaVxex,D,roof,0,1,"[(841, 1296.0), (973, 1171.0), (1101, 1227.0), (960, 1342.0)]"
ID2DaVxex,D,roof,0,1,"[(916, 1396.0), (1149, 1209.0), (1297, 1279.0), (1072, 1459.0)]"
ID2HHf4loqIOUdSLF,D,roof,0,2,"[(1985, 1483.0), (2107, 1350.0), (2139, 1368.0), (2211, 1278.0), (2389, 1372.0), (2185, 1613.0)]"
ID2JNgsoVbJOw,D,roof,0,4,"[(1966, 1633.0), (2364, 1687.0), (2338, 2126.0), (2291, 2644.0), (1773, 2590.0), (1783, 2332.0)]"
ID2K0hRE,D,roof,0,3,"[(1588, 899.0), (1781, 1078.0), (1942, 1302.0), (1743, 1469.0), (1179, 1577.0), (1105, 1525.0), (1148, 1287.0)]"
ID2Lawqw6Vz9,D,roof,0,1,"[(1695, 1413.0), (1996, 1464.0), (1840, 1728.0), (1519, 1668.0)]"
ID2MFId,D,openspace,0,1,"[(1534, 1605.0), (1854, 1543.0), (2069, 1925.0), (1745, 1994.0)]"
ID2QYa2G,D,roof,0,1,"[(1297, 1761.0), (1421, 1727.0), (1487, 1885.0), (1365, 1919.0)]"
ID2QYa2G,D,roof,0,1,"[(1831, 1615.0), (2109, 1557.0), (2271, 2033.0), (1991, 2085.0)]"
ID2QePzehQ0fK39,D,roof,0,1,"[(2787, 1635.0), (2547, 1653.0), (2502, 1344.0), (2748, 1332.0)]"
ID2RKEd,S,S-unknown,1,0,"[(395, 196.0), (437, 178.0), (467, 231.0), (378, 268.0)]"
ID2RwUb,D,roof,0,1,"[(1875, 1394.0), (2089, 1409.0), (2095, 1557.0), (1884, 1543.0)]"
ID2SunvALm,D,roof,0,1,"[(2642, 1136.0), (2912, 1554.0), (2288, 2006.0), (2008, 1584.0)]"
ID2ThHZmaO3bW,D,roof,0,1,"[(1574, 1398.0), (1768, 1450.0), (1798, 1664.0), (1606, 1604.0)]"
ID2WeMT4E,S,S-unknown,0,3,"[(208, 140.0), (172, 99.0), (194, 78.0), (235, 117.0)]"
ID2WeMT4E,S,S-unknown,0,4,"[(140, 121.0), (174, 95.0), (220, 140.0), (189, 169.0)]"
ID2WlOvUVJSQZltEp,D,roof,0,1,"[(1873, 1371.0), (1803, 1155.0), (1989, 1110.0), (2061, 1324.0)]"
ID2X0lJvPOVU9w4KU,S,S-unknown,0,10,"[(302, 386.0), (209, 328.0), (249, 264.0), (347, 316.0)]"
ID2XybQy1qIFx,S,S-unknown,1,0,"[(232, 324.0), (237, 282.0), (291, 283.0), (302, 328.0)]"
ID2YRu010mD6o1,D,roof,0,3,"[(1844, 1470.0), (2340, 1535.0), (2335, 1745.0), (2304, 1962.0), (1848, 1907.0), (1684, 1771.0), (1684, 1699.0)]"
ID2ZrHQYXmLU,D,roof,0,1,"[(1582, 1228.0), (1646, 1272.0), (1640, 1335.0), (1573, 1297.0)]"
ID2ZrHQYXmLU,D,roof,0,3,"[(1719, 1177.0), (2235, 1276.0), (2205, 1450.0), (1873, 1383.0), (1891, 1269.0), (1710, 1240.0)]"
ID2ZrHQYXmLU,D,roof,0,1,"[(1661, 1266.0), (1881, 1315.0), (1869, 1414.0), (1647, 1364.0)]"
ID2appeumRh,D,roof,0,1,"[(2357, 1661.0), (2391, 1531.0), (2617, 1619.0), (2585, 1741.0)]"
ID2bqJqPLz9ww,S,S-unknown,0,1,"[(98, 217.0), (99, 186.0), (141, 190.0), (141, 222.0)]"
ID2bqJqPLz9ww,S,S-unknown,1,0,"[(157, 239.0), (202, 241.0), (202, 280.0), (160, 281.0)]"
ID2cawAJKQZqU7,S,S-unknown,1,0,"[(154, 241.0), (147, 179.0), (205, 181.0), (218, 233.0)]"
ID2eYNlPrOMJf2P,D,roof,1,0,"[(242, 126.0), (345, 103.0), (338, 45.0), (466, 41.0), (473, 166.0), (257, 192.0)]"
ID2g4ojmR,S,S-unknown,1,0,"[(310, 252.0), (281, 226.0), (296, 208.0), (328, 235.0)]"
ID2ieUwMG08,D,roof,0,1,"[(1227, 1857.0), (924, 2028.0), (687, 1560.0), (990, 1410.0)]"
ID2ieUwMG08,D,roof,0,1,"[(3576, 1800.0), (3468, 1668.0), (3585, 1578.0), (3702, 1701.0)]"
ID2ieUwMG08,D,roof,0,1,"[(2223, 2127.0), (2121, 1986.0), (2265, 1899.0), (2367, 2022.0)]"
ID2io9n,D,roof,0,1,"[(2687, 1079.0), (2711, 1056.0), (2751, 1101.0), (2727, 1124.0)]"
ID2io9n,D,roof,0,1,"[(2171, 1232.0), (2431, 1302.0), (2283, 1754.0), (2021, 1680.0)]"
ID2jMhngag1ELsk,D,roof,0,1,"[(1120, 1136.0), (1324, 1140.0), (1328, 1450.0), (1130, 1450.0)]"
ID2jMhngag1ELsk,D,roof,0,1,"[(596, 1512.0), (854, 1504.0), (860, 2032.0), (606, 2018.0)]"
ID2jMhngag1ELsk,D,roof,0,1,"[(660, 1502.0), (654, 1028.0), (858, 1016.0), (866, 1506.0)]"
ID2jMhngag1ELsk,D,roof,0,2,"[(1094, 1916.0), (844, 1928.0), (832, 1068.0), (1088, 1058.0)]"
ID2jMhngag1ELsk,D,roof,0,2,"[(1082, 1438.0), (1396, 1434.0), (1406, 1802.0), (1090, 1810.0)]"
ID2lR8l0jkQ,S,S-unknown,0,16,"[(128, 42.0), (243, 50.0), (242, 79.0), (127, 73.0)]"
ID2oE2zc,D,roof,0,2,"[(2888, 1478.0), (3832, 1738.0), (3868, 1952.0), (2924, 1724.0)]"
ID2q0giZZw,D,roof,0,1,"[(1707, 1287.0), (1880, 1298.0), (1827, 1588.0), (1654, 1578.0)]"
ID2qNQIxJe0CK67K,S,S-unknown,0,9,"[(309, 358.0), (298, 321.0), (465, 289.0), (473, 326.0)]"
ID2r2WuZbuWOIF,D,roof,0,1,"[(2965, 2638.0), (3069, 2629.0), (3087, 2699.0), (2962, 2706.0)]"
ID2rnhdEXo9wVu,S,S-unknown,1,0,"[(74, 172.0), (85, 138.0), (127, 144.0), (118, 181.0)]"
ID2svN3,D,openspace,0,1,"[(3564, 2459.0), (3770, 2558.0), (3685, 2718.0), (3483, 2625.0)]"
ID2tns3DoHlMPkiQ6,D,roof,0,2,"[(1445, 1327.0), (1610, 1155.0), (1888, 936.0), (2260, 1147.0), (1793, 1520.0)]"
ID2uIPuz51Ted,D,roof,0,1,"[(1544, 1120.0), (1815, 1054.0), (1876, 1150.0), (1604, 1213.0)]"
ID2uIPuz51Ted,D,roof,0,1,"[(2898, 2941.0), (2766, 2787.0), (2892, 2737.0), (3025, 2897.0)]"
ID2uIPuz51Ted,D,roof,0,1,"[(1939, 1143.0), (1840, 1038.0), (2127, 923.0), (2226, 1020.0)]"
ID2uzM53MIh,D,roof,0,1,"[(2012, 1232.0), (2190, 998.0), (2496, 1146.0), (2316, 1374.0)]"
ID2uzM53MIh,D,roof,0,1,"[(1514, 1570.0), (1864, 1138.0), (2166, 1274.0), (1820, 1706.0)]"
ID2wbi7b8G,D,roof,0,1,"[(1061, 1755.0), (1263, 1577.0), (1502, 1735.0), (1302, 1907.0)]"
ID2wbi7b8G,D,roof,0,1,"[(1302, 1585.0), (1469, 1408.0), (1717, 1544.0), (1557, 1721.0)]"
ID2z5Imfi,D,roof,0,2,"[(2730, 1656.0), (2617, 1514.0), (2799, 1461.0), (2911, 1602.0)]"
ID2z5Imfi,D,roof,0,2,"[(2528, 1759.0), (2414, 1612.0), (2609, 1554.0), (2715, 1698.0)]"
ID2z5Imfi,D,roof,0,2,"[(2333, 1864.0), (2221, 1712.0), (2410, 1654.0), (2522, 1797.0)]"
ID2z5Imfi,D,roof,0,2,"[(2919, 1568.0), (2801, 1425.0), (2973, 1357.0), (3090, 1508.0)]"
ID2zBvpLwxRf6i,D,roof,0,1,"[(2966, 1565.0), (3322, 1584.0), (3326, 1720.0), (2965, 1692.0)]"
ID2zBvpLwxRf6i,D,roof,0,1,"[(4264, 3588.0), (4310, 3594.0), (4289, 3674.0), (4245, 3661.0)]"
ID302okNzL4s8,D,roof,0,1,"[(2035, 1826.0), (1887, 1953.0), (1568, 1788.0), (1716, 1683.0)]"
ID30Db8H,S,S-unknown,1,0,"[(371, 237.0), (264, 183.0), (413, 183.0), (420, 233.0)]"
ID30uD032Mgc4mPjF,D,roof,0,2,"[(1506, 2676.0), (1356, 2610.0), (1372, 2576.0), (1178, 2504.0), (1250, 2416.0), (1610, 2550.0)]"
ID30uD032Mgc4mPjF,D,roof,0,1,"[(2436, 830.0), (2344, 814.0), (2374, 768.0), (2466, 780.0)]"
ID31BELz0,D,roof,0,2,"[(2354, 1370.0), (2030, 1078.0), (2371, 765.0), (2569, 902.0), (2723, 1040.0)]"
ID31BELz0,D,roof,0,1,"[(1370, 1623.0), (1122, 1408.0), (1469, 1040.0), (1733, 1249.0)]"
ID31BELz0,D,roof,0,1,"[(2228, 2200.0), (1958, 1986.0), (2327, 1617.0), (2591, 1826.0)]"
ID31JeXTryDkp,D,roof,0,2,"[(2299, 1894.0), (2464, 2057.0), (1958, 2256.0), (1813, 2124.0), (2045, 2014.0), (2035, 1962.0)]"
ID326Z9,D,roof,0,1,"[(1580, 1551.0), (1710, 1533.0), (1710, 1637.0), (1585, 1655.0)]"
ID32axW,D,r_openspace,0,1,"[(2771, 3780.0), (2835, 3782.0), (2826, 3951.0), (2762, 3945.0)]"
ID32axW,D,r_openspace,0,2,"[(2907, 2034.0), (3014, 2222.0), (2840, 2298.0), (2748, 2097.0)]"
ID33qlXOY,D,roof,0,1,"[(1141, 1342.0), (1180, 1292.0), (1253, 1336.0), (1215, 1385.0)]"
ID33qlXOY,D,roof,0,1,"[(1240, 1368.0), (1532, 1131.0), (1794, 1257.0), (1495, 1495.0)]"
ID33uWxKm1sFM0aQ,D,openspace,0,12,"[(2469, 2342.0), (2467, 2453.0), (2043, 2437.0), (2074, 2328.0)]"
ID33uWxKm1sFM0aQ,D,openspace,0,8,"[(2202, 2328.0), (2225, 2233.0), (2460, 2242.0), (2459, 2335.0)]"
ID33uWxKm1sFM0aQ,D,openspace,0,8,"[(2459, 2335.0), (2459, 2246.0), (2686, 2255.0), (2703, 2342.0)]"
ID33uWxKm1sFM0aQ,D,openspace,0,12,"[(2846, 2358.0), (2880, 2463.0), (2471, 2450.0), (2469, 2342.0)]"
ID34jQEQBsIm,D,r_openspace,0,1,"[(2598, 1770.0), (2637, 1827.0), (2493, 1950.0), (2463, 1881.0)]"
ID34jQEQBsIm,D,r_openspace,0,1,"[(5136, 2553.0), (5184, 2619.0), (5088, 2679.0), (5046, 2622.0)]"
ID35at3en,S,S-unknown,1,0,"[(115, 267.0), (141, 259.0), (175, 307.0), (131, 321.0)]"
ID35at3en,S,S-unknown,1,0,"[(93, 185.0), (117, 215.0), (71, 257.0), (49, 223.0)]"
ID35at3en,S,S-unknown,1,0,"[(419, 185.0), (465, 159.0), (487, 221.0), (455, 247.0)]"
ID35at3en,S,S-unknown,1,0,"[(69, 49.0), (113, 83.0), (73, 117.0), (33, 67.0)]"
ID366sm4sLvFNb,D,roof,0,1,"[(2154, 2052.0), (2013, 1878.0), (2235, 1695.0), (2386, 1869.0)]"
ID37zJbvEu,D,roof,0,1,"[(2286, 985.0), (2436, 928.0), (2503, 1218.0), (2350, 1278.0)]"
ID39iR1agmucAFZL,D,roof,0,1,"[(1395, 1937.0), (1563, 1881.0), (1847, 2143.0), (1689, 2193.0)]"
ID39nsm7wPvd1odeB,D,roof,0,1,"[(2571, 3.0), (2561, 81.0), (2413, 47.0), (2415, 3.0)]"
ID39nsm7wPvd1odeB,D,roof,0,1,"[(3197, 441.0), (3257, 435.0), (3255, 515.0), (3185, 527.0)]"
ID39nsm7wPvd1odeB,D,roof,0,1,"[(2145, 1393.0), (2357, 1409.0), (2337, 1651.0), (2123, 1635.0)]"
ID3A48XjEfdgu67V2,S,S-unknown,0,28,"[(425, 273.0), (385, 138.0), (418, 126.0), (428, 137.0), (549, 92.0), (582, 185.0), (501, 208.0), (500, 231.0), (465, 248.0)]"
ID3A48XjEfdgu67V2,S,S-unknown,0,18,"[(178, 559.0), (129, 393.0), (193, 368.0), (241, 529.0)]"
ID3A48XjEfdgu67V2,S,S-unknown,0,16,"[(690, 341.0), (666, 267.0), (708, 251.0), (669, 141.0), (703, 125.0), (765, 314.0)]"
ID3A48XjEfdgu67V2,S,S-unknown,0,20,"[(772, 316.0), (709, 122.0), (795, 98.0), (850, 290.0)]"
ID3A48XjEfdgu67V2,S,S-unknown,1,0,"[(692, 222.0), (703, 250.0), (678, 258.0), (669, 231.0)]"
ID3A48XjEfdgu67V2,S,S-unknown,0,9,"[(249, 527.0), (203, 361.0), (240, 352.0), (287, 512.0)]"
ID3B7vhDN,D,roof,0,1,"[(2238, 1692.0), (2050, 1680.0), (2108, 1346.0), (2294, 1360.0)]"
ID3BHCzqIwxoFRc,D,roof,0,9,"[(1243, 1307.0), (1580, 905.0), (1863, 1072.0), (2172, 1265.0), (2459, 1494.0), (2130, 1929.0), (1853, 1669.0), (1820, 1729.0), (1541, 1492.0), (1543, 1554.0)]"
ID3CSgz,D,roof,0,1,"[(2484, 2358.0), (2218, 2370.0), (2226, 2186.0), (2490, 2174.0)]"
ID3CSgz,D,roof,0,1,"[(2516, 2170.0), (2202, 2154.0), (2254, 1984.0), (2562, 1994.0)]"
ID3CtYfHrfb,D,roof,0,1,"[(1401, 1105.0), (1625, 1019.0), (1903, 1549.0), (1683, 1631.0)]"
ID3CtYfHrfb,D,roof,0,1,"[(1919, 2015.0), (2209, 1907.0), (2335, 2199.0), (2049, 2299.0)]"
ID3CtYfHrfb,D,roof,0,1,"[(1835, 1749.0), (1893, 1727.0), (1923, 1815.0), (1871, 1831.0)]"
ID3DvTRY,D,roof,0,2,"[(1872, 1716.0), (2032, 1292.0), (2292, 1356.0), (2488, 1596.0), (2740, 1668.0), (2596, 1936.0)]"
ID3EGxq5pTwvDJl8j,D,roof,0,2,"[(1991, 1806.0), (2297, 1548.0), (2705, 1916.0), (2393, 2172.0)]"
ID3EGxq5pTwvDJl8j,D,roof,0,1,"[(1799, 2014.0), (1923, 1876.0), (2251, 2136.0), (2121, 2294.0)]"
ID3ERNJgp6yEtA,D,roof,0,1,"[(2931, 1500.0), (2748, 1389.0), (2895, 1167.0), (3072, 1275.0)]"
ID3FeIVccpCuIM,D,roof,0,1,"[(2056, 1720.0), (1956, 1842.0), (1836, 1790.0), (1938, 1676.0)]"
ID3FeIVccpCuIM,D,roof,0,1,"[(2292, 1782.0), (2178, 1944.0), (2050, 1900.0), (2164, 1744.0)]"
ID3FeIVccpCuIM,D,roof,0,1,"[(2756, 673.0), (2723, 705.0), (2645, 674.0), (2679, 640.0)]"
ID3LCrzry58Jxh,D,r_openspace,0,1,"[(3037, 1472.0), (3198, 1475.0), (3196, 1650.0), (3034, 1647.0)]"
ID3LCrzry58Jxh,D,r_openspace,0,1,"[(1176, 1404.0), (1401, 1417.0), (1531, 1817.0), (1310, 1800.0)]"
ID3Lvugu1i1SIJ,D,roof,0,1,"[(2233, 1300.0), (2668, 1402.0), (2464, 1702.0), (2019, 1599.0)]"
ID3NUln19v,D,roof,0,1,"[(1146, 1378.0), (1030, 1168.0), (1161, 1135.0), (1272, 1345.0)]"
ID3NUln19v,D,roof,0,1,"[(1285, 1387.0), (1167, 1140.0), (1411, 1080.0), (1536, 1326.0)]"
ID3NwrjcLfs,D,roof,0,1,"[(1904, 1354.0), (2082, 1335.0), (2126, 1748.0), (1946, 1763.0)]"
ID3OvDM,D,roof,0,1,"[(2007, 1547.0), (2167, 1533.0), (2169, 1667.0), (2012, 1682.0)]"
ID3Pj78JoLh8FaGF,D,roof,0,1,"[(2400, 1836.0), (2186, 1868.0), (2142, 1424.0), (2346, 1400.0)]"
ID3R8hGN7A9DO,D,roof,0,3,"[(1997, 1716.0), (1667, 2057.0), (1616, 1943.0), (1743, 1799.0), (1695, 1665.0), (1587, 1761.0), (1527, 1608.0), (1824, 1296.0)]"
ID3R9JXu,D,roof,0,1,"[(2239, 1854.0), (2482, 1848.0), (2502, 2010.0), (2259, 2014.0)]"
ID3R9JXu,D,roof,0,2,"[(2197, 1770.0), (2202, 1339.0), (2469, 1378.0), (2467, 1779.0)]"
ID3Shodcoqfu,D,roof,0,1,"[(2883, 1913.0), (3055, 1865.0), (3067, 1927.0), (2893, 1979.0)]"
ID3Shodcoqfu,D,roof,0,2,"[(2029, 1205.0), (2555, 1305.0), (2587, 1503.0), (2597, 1669.0), (2307, 1611.0), (2291, 1459.0), (2055, 1421.0)]"
ID3Sn5fEwa5y7lttI,D,roof,0,2,"[(3736, 2130.0), (3150, 2116.0), (3140, 1650.0), (3708, 1664.0)]"
ID3Sn5fEwa5y7lttI,D,roof,0,1,"[(3222, 2390.0), (3216, 2090.0), (3742, 2120.0), (3752, 2430.0)]"
ID3Sn5fEwa5y7lttI,D,roof,0,1,"[(3712, 1676.0), (3094, 1674.0), (3094, 1362.0), (3698, 1382.0)]"
ID3ThOePPQ57BPVJJ,D,roof,0,2,"[(2301, 839.0), (2508, 779.0), (2553, 948.0), (2585, 1117.0), (2400, 1162.0), (2336, 1007.0)]"
ID3UeKlWj8ZLEXxh,S,S-unknown,1,0,"[(280, 292.0), (313, 298.0), (292, 362.0), (262, 347.0)]"
ID3UeKlWj8ZLEXxh,S,S-unknown,1,0,"[(261, 466.0), (275, 410.0), (313, 417.0), (293, 479.0)]"
ID3VclOWs8,D,roof,0,1,"[(2113, 1421.0), (2211, 1610.0), (1906, 1746.0), (1815, 1553.0)]"
ID3WOcBJUvc,D,roof,0,1,"[(2757, 1948.0), (3048, 1881.0), (3142, 2227.0), (2851, 2299.0)]"
ID3WOcBJUvc,D,roof,0,1,"[(2184, 1363.0), (2535, 1264.0), (2766, 1989.0), (2412, 2088.0)]"
ID3WWImfN,D,roof,0,1,"[(1496, 748.0), (1815, 534.0), (2118, 880.0), (1821, 1078.0)]"
ID3XRsotAbD,S,S-unknown,0,2,"[(216, 112.0), (236, 101.0), (250, 119.0), (225, 132.0)]"
ID3XRsotAbD,S,S-unknown,0,2,"[(235, 101.0), (256, 88.0), (269, 107.0), (247, 121.0)]"
ID3XiR2U,S,S-unknown,1,0,"[(253, 382.0), (261, 318.0), (290, 317.0), (297, 375.0)]"
ID3YP0Yb9,D,roof,0,1,"[(2816, 1556.0), (2764, 1804.0), (2536, 1704.0), (2592, 1460.0)]"
ID3YnGrz0UVYB9B0v,D,roof,0,3,"[(2092, 1146.0), (2333, 1083.0), (2402, 1123.0), (2513, 1392.0), (2133, 1822.0), (1930, 1696.0), (1740, 1543.0)]"
ID3ZIazHIkmbOY,D,roof,0,1,"[(3748, 2064.0), (3572, 2068.0), (3576, 1876.0), (3760, 1868.0)]"
ID3bM8AEJwnIo,D,roof,0,2,"[(288, 2648.0), (348, 2507.0), (455, 2487.0), (389, 2625.0)]"
ID3bM8AEJwnIo,D,roof,0,1,"[(1655, 1116.0), (1664, 1093.0), (1726, 1073.0), (1718, 1093.0)]"
ID3bM8AEJwnIo,D,roof,0,2,"[(1391, 2718.0), (1233, 2732.0), (1271, 2582.0), (1427, 2567.0)]"
ID3bM8AEJwnIo,D,roof,0,2,"[(1184, 2891.0), (1226, 2732.0), (1391, 2720.0), (1352, 2876.0)]"
ID3bM8AEJwnIo,D,roof,0,2,"[(5023, 465.0), (5023, 431.0), (5074, 429.0), (5076, 465.0)]"
ID3bpnn13R,D,r_openspace,0,1,"[(2104, 3272.0), (2163, 3288.0), (2155, 3416.0), (2097, 3402.0)]"
ID3bpnn13R,D,r_openspace,0,5,"[(4031, 2148.0), (3911, 2149.0), (3901, 1856.0), (4020, 1853.0)]"
ID3bpnn13R,D,r_openspace,1,0,"[(1595, 2774.0), (1607, 2617.0), (1736, 2653.0), (1732, 2799.0)]"
ID3bpnn13R,D,r_openspace,0,3,"[(4041, 2558.0), (3925, 2554.0), (3917, 2379.0), (4036, 2383.0)]"
ID3bpnn13R,D,r_openspace,0,4,"[(4036, 2383.0), (3918, 2381.0), (3912, 2149.0), (4031, 2148.0)]"
ID3bpnn13R,D,r_openspace,0,4,"[(4044, 2793.0), (3833, 2786.0), (3829, 2551.0), (4041, 2558.0)]"
ID3bpnn13R,D,r_openspace,0,6,"[(3950, 3259.0), (3963, 3021.0), (4054, 3027.0), (4045, 3263.0)]"
ID3bpnn13R,D,r_openspace,0,6,"[(3847, 3013.0), (3937, 3019.0), (3924, 3258.0), (3834, 3251.0)]"
ID3bpnn13R,D,r_openspace,0,1,"[(4777, 3700.0), (4738, 3752.0), (4714, 3734.0), (4750, 3682.0)]"
ID3eN3BCRhV,D,roof,0,4,"[(2892, 2238.0), (2595, 2349.0), (2331, 1881.0), (2622, 1773.0)]"
ID3gUJxjN,D,roof,0,1,"[(2077, 1413.0), (2219, 1409.0), (2219, 1543.0), (2080, 1548.0)]"
ID3kfPy,S,S-unknown,1,0,"[(125, 167.0), (147, 159.0), (160, 182.0), (132, 189.0)]"
ID3q5Y7h,D,openspace,0,1,"[(2782, 2360.0), (2770, 2208.0), (2882, 2112.0), (2904, 2258.0)]"
ID3q5Y7h,D,openspace,0,1,"[(1768, 1528.0), (1658, 1580.0), (1578, 1382.0), (1686, 1334.0)]"
ID3rVNHw9luta4Q0,D,roof,0,1,"[(2053, 1771.0), (1838, 1593.0), (2008, 1520.0), (2219, 1703.0)]"
ID3rVNHw9luta4Q0,D,roof,0,1,"[(2255, 1738.0), (1910, 1446.0), (2088, 1364.0), (2429, 1664.0)]"
ID3ri5316Vq,D,roof,0,1,"[(1904, 2207.0), (1938, 2216.0), (1925, 2264.0), (1891, 2254.0)]"
ID3ri5316Vq,D,roof,0,1,"[(2205, 1248.0), (2320, 1285.0), (2271, 1420.0), (2157, 1381.0)]"
ID3ri5316Vq,D,roof,0,1,"[(1860, 854.0), (1895, 853.0), (1895, 900.0), (1861, 901.0)]"
ID3sMUEuMM,D,roof,0,2,"[(1624, 651.0), (1706, 609.0), (1756, 799.0), (1631, 858.0), (1607, 769.0)]"
ID3sMUEuMM,D,roof,0,1,"[(1286, 1732.0), (1482, 1819.0), (1305, 2125.0), (1115, 2037.0)]"
ID3sUFn6pmK,D,roof,0,2,"[(1814, 1906.0), (1776, 1780.0), (1922, 1770.0), (1960, 1886.0)]"
ID3sUFn6pmK,D,roof,0,2,"[(1984, 1880.0), (1954, 1760.0), (2108, 1736.0), (2144, 1866.0)]"
ID3sUFn6pmK,D,roof,0,1,"[(3898, 1786.0), (3888, 1750.0), (3921, 1746.0), (3933, 1785.0)]"
ID3sUFn6pmK,D,roof,0,1,"[(3898, 1743.0), (3865, 1657.0), (3952, 1650.0), (3982, 1737.0)]"
ID3sUFn6pmK,D,roof,0,1,"[(3963, 1621.0), (3819, 1638.0), (3811, 1599.0), (3957, 1591.0)]"
